datetime,Current,Active_Power,Fordward_Energy,createdAt
2023-05-18 13:59:24.212,0.7,105,0.02,2023-05-18 13:59:24.212
2023-05-18 13:59:29.950,0.71,105,0.02,2023-05-18 13:59:29.950
2023-05-18 13:59:35.791,0.71,105,0.02,2023-05-18 13:59:35.791
2023-05-18 13:59:41.522,0.71,105,0.02,2023-05-18 13:59:41.522
2023-05-18 13:59:47.216,0.71,105,0.02,2023-05-18 13:59:47.216
2023-05-18 13:59:53.041,0.71,105,0.02,2023-05-18 13:59:53.041
2023-05-18 14:00:08.012,0.71,105,0.02,2023-05-18 14:00:08.012
2023-05-18 14:00:21.973,0.71,105,0.02,2023-05-18 14:00:21.973
2023-05-18 14:00:27.531,0.71,105,0.02,2023-05-18 14:00:27.531
2023-05-18 14:00:33.688,0.71,105,0.02,2023-05-18 14:00:33.688
2023-05-18 14:00:39.443,0.7,105,0.02,2023-05-18 14:00:39.443
2023-05-18 14:00:45.517,0.7,105,0.02,2023-05-18 14:00:45.517
2023-05-18 14:00:51.347,0.7,105,0.02,2023-05-18 14:00:51.347
2023-05-18 14:00:57.123,0.7,105,0.02,2023-05-18 14:00:57.123
2023-05-18 14:01:02.882,0.71,105,0.02,2023-05-18 14:01:02.882
2023-05-18 14:01:08.507,0.7,105,0.02,2023-05-18 14:01:08.507
2023-05-18 14:01:14.603,0.71,105,0.02,2023-05-18 14:01:14.603
2023-05-18 14:01:25.672,0.71,105,0.02,2023-05-18 14:01:25.672
2023-05-18 14:01:36.468,0.71,105,0.02,2023-05-18 14:01:36.468
2023-05-18 14:01:47.223,0.71,105,0.02,2023-05-18 14:01:47.223
2023-05-18 14:01:58.166,0.7,105,0.02,2023-05-18 14:01:58.166
2023-05-18 14:02:09.603,0.7,105,0.02,2023-05-18 14:02:09.603
2023-05-18 14:02:16.721,0.7,105,0.02,2023-05-18 14:02:16.721
2023-05-18 14:02:22.596,0.7,105,0.02,2023-05-18 14:02:22.596
2023-05-18 14:02:28.147,0.7,105,0.03,2023-05-18 14:02:28.147
2023-05-18 14:02:34.092,0.7,105,0.03,2023-05-18 14:02:34.092
2023-05-18 14:02:40.013,0.7,105,0.03,2023-05-18 14:02:40.013
2023-05-18 14:02:46.122,0.7,105,0.03,2023-05-18 14:02:46.122
2023-05-18 14:02:52.007,0.7,105,0.03,2023-05-18 14:02:52.007
2023-05-18 14:02:57.947,0.7,105,0.03,2023-05-18 14:02:57.947
2023-05-18 14:03:07.249,0.7,105,0.03,2023-05-18 14:03:07.249
2023-05-18 14:03:13.045,0.7,105,0.03,2023-05-18 14:03:13.045
2023-05-18 14:03:18.790,0.7,105,0.03,2023-05-18 14:03:18.790
2023-05-18 14:03:24.543,0.7,105,0.03,2023-05-18 14:03:24.543
2023-05-18 14:03:30.282,0.7,105,0.03,2023-05-18 14:03:30.282
2023-05-18 14:03:36.467,0.7,105,0.03,2023-05-18 14:03:36.467
2023-05-18 14:03:42.224,0.7,105,0.03,2023-05-18 14:03:42.224
2023-05-18 14:03:47.891,0.7,105,0.03,2023-05-18 14:03:47.891
2023-05-18 14:03:56.760,0.7,105,0.03,2023-05-18 14:03:56.760
2023-05-18 14:04:02.695,0.7,105,0.03,2023-05-18 14:04:02.695
2023-05-18 14:04:08.350,0.7,105,0.03,2023-05-18 14:04:08.350
2023-05-18 14:04:17.349,0.7,105,0.03,2023-05-18 14:04:17.349
2023-05-18 14:04:23.093,0.7,105,0.03,2023-05-18 14:04:23.093
2023-05-18 14:04:28.827,0.7,105,0.03,2023-05-18 14:04:28.827
2023-05-18 14:04:34.912,0.7,105,0.03,2023-05-18 14:04:34.912
2023-05-18 14:04:41.066,0.7,105,0.03,2023-05-18 14:04:41.066
2023-05-18 14:04:47.691,0.7,105,0.03,2023-05-18 14:04:47.691
2023-05-18 14:04:53.846,0.7,105,0.03,2023-05-18 14:04:53.846
2023-05-18 14:04:59.988,0.71,105,0.03,2023-05-18 14:04:59.988
2023-05-18 14:05:08.499,0.71,105,0.03,2023-05-18 14:05:08.499
2023-05-18 14:05:14.312,0.71,105,0.03,2023-05-18 14:05:14.312
2023-05-18 14:05:20.105,0.71,105,0.03,2023-05-18 14:05:20.105
2023-05-18 14:05:25.796,0.71,105,0.03,2023-05-18 14:05:25.796
2023-05-18 14:05:34.522,0.71,105,0.03,2023-05-18 14:05:34.522
2023-05-18 14:05:40.659,0.71,105,0.03,2023-05-18 14:05:40.659
2023-05-18 14:05:46.160,0.71,105,0.03,2023-05-18 14:05:46.160
2023-05-18 14:05:51.826,0.71,105,0.03,2023-05-18 14:05:51.826
2023-05-18 14:05:57.570,0.7,105,0.03,2023-05-18 14:05:57.570
2023-05-18 14:06:03.357,0.71,105,0.03,2023-05-18 14:06:03.357
2023-05-18 14:06:08.991,0.71,105,0.03,2023-05-18 14:06:08.991
2023-05-18 14:06:14.894,0.71,105,0.03,2023-05-18 14:06:14.894
2023-05-18 14:06:20.642,0.71,105,0.03,2023-05-18 14:06:20.642
2023-05-18 14:06:26.141,0.71,105,0.03,2023-05-18 14:06:26.141
2023-05-18 14:06:32.021,0.71,105,0.03,2023-05-18 14:06:32.021
2023-05-18 14:06:38.129,0.71,105,0.03,2023-05-18 14:06:38.129
2023-05-18 14:06:44.501,0.71,105,0.03,2023-05-18 14:06:44.501
2023-05-18 14:06:50.413,0.71,105,0.03,2023-05-18 14:06:50.413
2023-05-18 14:07:02.310,0.71,105,0.03,2023-05-18 14:07:02.310
2023-05-18 14:07:07.677,0.71,105,0.03,2023-05-18 14:07:07.677
2023-05-18 14:07:19.616,0.71,105,0.03,2023-05-18 14:07:19.616
2023-05-18 14:07:30.331,0.71,105,0.03,2023-05-18 14:07:30.331
2023-05-18 14:07:35.357,0.71,105,0.03,2023-05-18 14:07:35.357
2023-05-18 14:07:44.378,0.71,105,0.03,2023-05-18 14:07:44.378
2023-05-18 14:07:50.800,0.71,105,0.03,2023-05-18 14:07:50.800
2023-05-18 14:07:56.561,0.71,105,0.03,2023-05-18 14:07:56.561
2023-05-18 14:08:05.157,0.71,105,0.03,2023-05-18 14:08:05.157
2023-05-18 14:08:10.984,0.71,105,0.03,2023-05-18 14:08:10.984
2023-05-18 14:08:16.745,0.71,105,0.03,2023-05-18 14:08:16.745
2023-05-18 14:08:22.327,0.71,105,0.03,2023-05-18 14:08:22.327
2023-05-18 14:08:28.251,0.71,105,0.03,2023-05-18 14:08:28.251
2023-05-18 14:08:34.000,0.71,105,0.03,2023-05-18 14:08:34.000
2023-05-18 14:08:39.702,0.71,105,0.03,2023-05-18 14:08:39.702
2023-05-18 14:08:45.620,0.71,105,0.03,2023-05-18 14:08:45.620
2023-05-18 14:08:51.923,0.71,105,0.03,2023-05-18 14:08:51.923
2023-05-18 14:08:57.944,0.71,105,0.03,2023-05-18 14:08:57.944
2023-05-18 14:09:03.811,0.71,105,0.03,2023-05-18 14:09:03.811
2023-05-18 14:09:09.589,0.71,105,0.03,2023-05-18 14:09:09.589
2023-05-18 14:09:15.380,0.72,105,0.03,2023-05-18 14:09:15.380
2023-05-18 14:09:20.347,0.72,105,0.03,2023-05-18 14:09:20.347
2023-05-18 14:09:26.180,0.71,105,0.03,2023-05-18 14:09:26.180
2023-05-18 14:09:39.631,0.71,105,0.03,2023-05-18 14:09:39.631
2023-05-18 14:09:45.643,0.71,105,0.03,2023-05-18 14:09:45.643
2023-05-18 14:09:52.112,0.71,105,0.03,2023-05-18 14:09:52.112
2023-05-18 14:09:57.799,0.71,105,0.03,2023-05-18 14:09:57.799
2023-05-18 14:10:03.864,0.71,105,0.03,2023-05-18 14:10:03.864
2023-05-18 14:10:09.959,0.71,105,0.03,2023-05-18 14:10:09.959
2023-05-18 14:10:15.699,0.71,105,0.03,2023-05-18 14:10:15.699
2023-05-18 14:10:20.775,0.71,105,0.03,2023-05-18 14:10:20.775
2023-05-18 14:10:26.743,0.71,105,0.03,2023-05-18 14:10:26.743
2023-05-18 14:10:37.476,0.71,105,0.03,2023-05-18 14:10:37.476
2023-05-18 14:10:48.392,0.71,105,0.03,2023-05-18 14:10:48.392
2023-05-18 14:10:59.377,0.71,105,0.03,2023-05-18 14:10:59.377
2023-05-18 14:11:13.070,0.71,105,0.03,2023-05-18 14:11:13.070
2023-05-18 14:11:18.658,0.71,105,0.03,2023-05-18 14:11:18.658
2023-05-18 14:11:24.593,0.71,105,0.03,2023-05-18 14:11:24.593
2023-05-18 14:11:30.367,0.71,105,0.03,2023-05-18 14:11:30.367
2023-05-18 14:11:36.031,0.71,105,0.03,2023-05-18 14:11:36.031
2023-05-18 14:11:41.891,0.71,105,0.03,2023-05-18 14:11:41.891
2023-05-18 14:11:47.633,0.71,105,0.03,2023-05-18 14:11:47.633
2023-05-18 14:11:53.419,0.71,105,0.03,2023-05-18 14:11:53.419
2023-05-18 14:11:59.068,0.71,105,0.03,2023-05-18 14:11:59.068
2023-05-18 14:12:04.922,0.71,105,0.03,2023-05-18 14:12:04.922
2023-05-18 14:12:10.671,0.7,105,0.03,2023-05-18 14:12:10.671
2023-05-18 14:12:16.369,0.7,105,0.03,2023-05-18 14:12:16.369
2023-05-18 14:12:21.886,0.7,105,0.03,2023-05-18 14:12:21.886
2023-05-18 14:12:27.984,0.7,105,0.03,2023-05-18 14:12:27.984
2023-05-18 14:12:41.708,0.71,105,0.03,2023-05-18 14:12:41.708
2023-05-18 14:12:47.436,0.71,105,0.03,2023-05-18 14:12:47.436
2023-05-18 14:12:53.191,0.71,105,0.03,2023-05-18 14:12:53.191
2023-05-18 14:12:59.227,0.71,105,0.03,2023-05-18 14:12:59.227
2023-05-18 14:13:05.128,0.71,105,0.03,2023-05-18 14:13:05.128
2023-05-18 14:13:10.861,0.7,105,0.03,2023-05-18 14:13:10.861
2023-05-18 14:13:16.497,0.7,105,0.03,2023-05-18 14:13:16.497
2023-05-18 14:13:21.962,0.7,105,0.03,2023-05-18 14:13:21.962
2023-05-18 14:13:28.121,0.7,105,0.03,2023-05-18 14:13:28.121
2023-05-18 14:13:45.445,0.7,105,0.03,2023-05-18 14:13:45.445
2023-05-18 14:13:56.249,0.71,105,0.03,2023-05-18 14:13:56.249
2023-05-18 14:14:07.181,0.71,105,0.03,2023-05-18 14:14:07.181
2023-05-18 14:14:17.956,0.7,105,0.03,2023-05-18 14:14:17.956
2023-05-18 14:14:28.999,0.7,105,0.03,2023-05-18 14:14:28.999
2023-05-18 14:14:39.727,0.7,105,0.03,2023-05-18 14:14:39.727
2023-05-18 14:14:51.332,0.7,105,0.03,2023-05-18 14:14:51.332
2023-05-18 14:14:59.613,0.7,105,0.03,2023-05-18 14:14:59.613
2023-05-18 14:15:02.781,0.7,105,0.03,2023-05-18 14:15:02.781
2023-05-18 14:15:09.251,0.7,105,0.03,2023-05-18 14:15:09.251
2023-05-18 14:15:14.909,0.7,105,0.03,2023-05-18 14:15:14.909
2023-05-18 14:15:29.714,0.7,105,0.03,2023-05-18 14:15:29.714
2023-05-18 14:15:35.371,0.7,105,0.03,2023-05-18 14:15:35.371
2023-05-18 14:15:41.196,0.7,105,0.03,2023-05-18 14:15:41.196
2023-05-18 14:15:47.160,0.7,105,0.03,2023-05-18 14:15:47.160
2023-05-18 14:15:53.075,0.7,105,0.03,2023-05-18 14:15:53.075
2023-05-18 14:15:58.812,0.7,105,0.03,2023-05-18 14:15:58.812
2023-05-18 14:16:04.458,0.7,105,0.03,2023-05-18 14:16:04.458
2023-05-18 14:16:10.940,0.7,105,0.03,2023-05-18 14:16:10.940
2023-05-18 14:16:16.764,0.7,105,0.03,2023-05-18 14:16:16.764
2023-05-18 14:16:22.453,0.7,105,0.03,2023-05-18 14:16:22.453
2023-05-18 14:16:28.245,0.7,105,0.03,2023-05-18 14:16:28.245
2023-05-18 14:16:33.949,0.7,105,0.03,2023-05-18 14:16:33.949
2023-05-18 14:16:39.782,0.7,105,0.03,2023-05-18 14:16:39.782
2023-05-18 14:16:46.260,0.7,105,0.03,2023-05-18 14:16:46.260
2023-05-18 14:16:51.927,0.7,105,0.03,2023-05-18 14:16:51.927
2023-05-18 14:16:57.627,0.7,105,0.03,2023-05-18 14:16:57.627
2023-05-18 14:17:02.631,0.7,105,0.03,2023-05-18 14:17:02.631
2023-05-18 14:17:08.202,0.7,105,0.04,2023-05-18 14:17:08.202
2023-05-18 14:17:13.944,0.7,105,0.04,2023-05-18 14:17:13.944
2023-05-18 14:17:23.029,0.7,105,0.04,2023-05-18 14:17:23.029
2023-05-18 14:17:28.802,0.7,105,0.04,2023-05-18 14:17:28.802
2023-05-18 14:17:34.431,0.7,105,0.04,2023-05-18 14:17:34.431
2023-05-18 14:17:40.529,0.7,105,0.04,2023-05-18 14:17:40.529
2023-05-18 14:17:46.645,0.7,105,0.04,2023-05-18 14:17:46.645
2023-05-18 14:17:52.331,0.7,105,0.04,2023-05-18 14:17:52.331
2023-05-18 14:17:58.218,0.7,105,0.04,2023-05-18 14:17:58.218
2023-05-18 14:18:03.986,0.7,105,0.04,2023-05-18 14:18:03.986
2023-05-18 14:18:09.740,0.7,105,0.04,2023-05-18 14:18:09.740
2023-05-18 14:18:14.743,0.7,105,0.04,2023-05-18 14:18:14.743
2023-05-18 14:18:20.952,0.7,105,0.04,2023-05-18 14:18:20.952
2023-05-18 14:18:31.801,0.7,105,0.04,2023-05-18 14:18:31.801
2023-05-18 14:18:42.622,0.7,105,0.04,2023-05-18 14:18:42.622
2023-05-18 14:18:53.489,0.7,105,0.04,2023-05-18 14:18:53.489
2023-05-18 14:18:59.695,0.7,105,0.04,2023-05-18 14:18:59.695
2023-05-18 14:19:05.812,0.7,105,0.04,2023-05-18 14:19:05.812
2023-05-18 14:19:11.764,0.7,105,0.04,2023-05-18 14:19:11.764
2023-05-18 14:19:17.466,0.7,105,0.04,2023-05-18 14:19:17.466
2023-05-18 14:19:23.654,0.7,105,0.04,2023-05-18 14:19:23.654
2023-05-18 14:19:29.424,0.7,105,0.04,2023-05-18 14:19:29.424
2023-05-18 14:19:35.079,0.7,105,0.04,2023-05-18 14:19:35.079
2023-05-18 14:19:41.152,0.7,105,0.04,2023-05-18 14:19:41.152
2023-05-18 14:19:47.098,0.7,105,0.04,2023-05-18 14:19:47.098
2023-05-18 14:19:52.654,0.71,105,0.04,2023-05-18 14:19:52.654
2023-05-18 14:19:58.477,0.73,105,0.04,2023-05-18 14:19:58.477
2023-05-18 14:20:04.227,0.73,105,0.04,2023-05-18 14:20:04.227
2023-05-18 14:20:09.935,0.71,105,0.04,2023-05-18 14:20:09.935
2023-05-18 14:20:15.704,0.71,105,0.04,2023-05-18 14:20:15.704
2023-05-18 14:20:21.584,0.71,105,0.04,2023-05-18 14:20:21.584
2023-05-18 14:20:27.692,0.7,105,0.04,2023-05-18 14:20:27.692
2023-05-18 14:20:33.292,0.7,105,0.04,2023-05-18 14:20:33.292
2023-05-18 14:20:39.119,0.71,105,0.04,2023-05-18 14:20:39.119
2023-05-18 14:20:50.056,0.71,105,0.04,2023-05-18 14:20:50.056
2023-05-18 14:21:00.915,0.71,105,0.04,2023-05-18 14:21:00.915
2023-05-18 14:21:11.723,0.71,105,0.04,2023-05-18 14:21:11.723
2023-05-18 14:21:22.932,0.72,105,0.04,2023-05-18 14:21:22.932
2023-05-18 14:21:29.401,0.72,105,0.04,2023-05-18 14:21:29.401
2023-05-18 14:21:35.074,0.72,105,0.04,2023-05-18 14:21:35.074
2023-05-18 14:21:40.942,0.72,105,0.04,2023-05-18 14:21:40.942
2023-05-18 14:21:47.255,0.72,105,0.04,2023-05-18 14:21:47.255
2023-05-18 14:21:53.300,0.72,105,0.04,2023-05-18 14:21:53.300
2023-05-18 14:21:59.189,0.72,105,0.04,2023-05-18 14:21:59.189
2023-05-18 14:22:04.934,0.72,105,0.04,2023-05-18 14:22:04.934
2023-05-18 14:22:10.852,0.72,105,0.04,2023-05-18 14:22:10.852
2023-05-18 14:22:16.674,0.72,105,0.04,2023-05-18 14:22:16.674
2023-05-18 14:22:22.507,0.72,105,0.04,2023-05-18 14:22:22.507
2023-05-18 14:22:28.422,0.72,105,0.04,2023-05-18 14:22:28.422
2023-05-18 14:22:34.262,0.72,105,0.04,2023-05-18 14:22:34.262
2023-05-18 14:22:40.463,0.72,105,0.04,2023-05-18 14:22:40.463
2023-05-18 14:22:51.212,0.72,105,0.04,2023-05-18 14:22:51.212
2023-05-18 14:23:02.246,0.72,105,0.04,2023-05-18 14:23:02.246
2023-05-18 14:23:12.996,0.72,105,0.04,2023-05-18 14:23:12.996
2023-05-18 14:23:24.302,0.72,105,0.04,2023-05-18 14:23:24.302
2023-05-18 14:23:30.073,0.72,105,0.04,2023-05-18 14:23:30.073
2023-05-18 14:23:35.975,0.72,105,0.04,2023-05-18 14:23:35.975
2023-05-18 14:23:41.822,0.72,105,0.04,2023-05-18 14:23:41.822
2023-05-18 14:23:47.603,0.72,105,0.04,2023-05-18 14:23:47.603
2023-05-18 14:23:53.295,0.72,105,0.04,2023-05-18 14:23:53.295
2023-05-18 14:24:02.035,0.72,105,0.04,2023-05-18 14:24:02.035
2023-05-18 14:24:07.772,0.72,105,0.04,2023-05-18 14:24:07.772
2023-05-18 14:24:13.482,0.72,105,0.04,2023-05-18 14:24:13.482
2023-05-18 14:24:21.869,0.72,105,0.04,2023-05-18 14:24:21.869
2023-05-18 14:24:27.604,0.72,105,0.04,2023-05-18 14:24:27.604
2023-05-18 14:24:33.291,0.72,105,0.04,2023-05-18 14:24:33.291
2023-05-18 14:24:39.712,0.72,105,0.04,2023-05-18 14:24:39.712
2023-05-18 14:24:45.833,0.72,105,0.04,2023-05-18 14:24:45.833
2023-05-18 14:24:51.592,0.72,105,0.04,2023-05-18 14:24:51.592
2023-05-18 14:24:57.387,0.72,105,0.04,2023-05-18 14:24:57.387
2023-05-18 14:25:03.142,0.72,105,0.04,2023-05-18 14:25:03.142
2023-05-18 14:25:08.901,0.72,105,0.04,2023-05-18 14:25:08.901
2023-05-18 14:25:24.604,0.71,105,0.04,2023-05-18 14:25:24.604
2023-05-18 14:25:30.581,0.71,105,0.04,2023-05-18 14:25:30.581
2023-05-18 14:25:37.175,0.71,105,0.04,2023-05-18 14:25:37.175
2023-05-18 14:26:19.962,0.71,105,0.04,2023-05-18 14:26:19.962
2023-05-18 14:26:30.189,0.72,105,0.04,2023-05-18 14:26:30.189
2023-05-18 14:26:41.427,0.71,105,0.04,2023-05-18 14:26:41.427
2023-05-18 14:26:55.070,0.71,105,0.04,2023-05-18 14:26:55.070
2023-05-18 14:27:01.405,0.71,105,0.04,2023-05-18 14:27:01.405
2023-05-18 14:27:07.402,0.71,105,0.04,2023-05-18 14:27:07.402
2023-05-18 14:27:13.283,0.71,105,0.04,2023-05-18 14:27:13.283
2023-05-18 14:27:22.484,0.7,105,0.04,2023-05-18 14:27:22.484
2023-05-18 14:27:28.040,0.72,105,0.04,2023-05-18 14:27:28.040
2023-05-18 14:27:34.169,0.72,105,0.04,2023-05-18 14:27:34.169
2023-05-18 14:27:40.151,0.7,105,0.04,2023-05-18 14:27:40.151
2023-05-18 14:27:45.777,0.71,105,0.04,2023-05-18 14:27:45.777
2023-05-18 14:27:51.678,0.71,105,0.04,2023-05-18 14:27:51.678
2023-05-18 14:27:57.446,0.7,105,0.04,2023-05-18 14:27:57.446
2023-05-18 14:28:03.100,0.7,105,0.04,2023-05-18 14:28:03.100
2023-05-18 14:28:09.528,0.71,105,0.04,2023-05-18 14:28:09.528
2023-05-18 14:28:20.772,0.71,105,0.04,2023-05-18 14:28:20.772
2023-05-18 14:28:29.656,0.71,105,0.04,2023-05-18 14:28:29.656
2023-05-18 14:28:35.772,0.71,105,0.04,2023-05-18 14:28:35.772
2023-05-18 14:28:41.542,0.71,105,0.04,2023-05-18 14:28:41.542
2023-05-18 14:28:50.212,0.71,105,0.04,2023-05-18 14:28:50.212
2023-05-18 14:28:56.321,0.71,105,0.04,2023-05-18 14:28:56.321
2023-05-18 14:29:01.982,0.71,105,0.04,2023-05-18 14:29:01.982
2023-05-18 14:29:07.723,0.71,105,0.04,2023-05-18 14:29:07.723
2023-05-18 14:29:20.296,0.71,105,0.04,2023-05-18 14:29:20.296
2023-05-18 14:29:26.287,0.71,105,0.04,2023-05-18 14:29:26.287
2023-05-18 14:29:32.094,0.71,105,0.04,2023-05-18 14:29:32.094
2023-05-18 14:29:42.927,0.71,105,0.04,2023-05-18 14:29:42.927
2023-05-18 14:29:54.220,0.71,105,0.04,2023-05-18 14:29:54.220
2023-05-18 14:30:05.021,0.71,105,0.04,2023-05-18 14:30:05.021
2023-05-18 14:30:10.816,0.71,105,0.04,2023-05-18 14:30:10.816
2023-05-18 14:30:17.673,0.71,105,0.04,2023-05-18 14:30:17.673
2023-05-18 14:30:23.594,0.71,105,0.04,2023-05-18 14:30:23.594
2023-05-18 14:30:29.415,0.71,105,0.04,2023-05-18 14:30:29.415
2023-05-18 14:30:35.167,0.71,105,0.04,2023-05-18 14:30:35.167
2023-05-18 14:30:40.920,0.71,105,0.04,2023-05-18 14:30:40.920
2023-05-18 14:30:46.940,0.71,105,0.05,2023-05-18 14:30:46.940
2023-05-18 14:30:53.267,0.71,105,0.05,2023-05-18 14:30:53.267
2023-05-18 14:30:59.015,0.72,105,0.05,2023-05-18 14:30:59.015
2023-05-18 14:31:05.215,0.72,105,0.05,2023-05-18 14:31:05.215
2023-05-18 14:31:11.042,0.72,105,0.05,2023-05-18 14:31:11.042
2023-05-18 14:31:17.178,0.71,105,0.05,2023-05-18 14:31:17.178
2023-05-18 14:31:27.895,0.72,105,0.05,2023-05-18 14:31:27.895
2023-05-18 14:31:38.948,0.72,105,0.05,2023-05-18 14:31:38.948
2023-05-18 14:31:49.808,0.72,105,0.05,2023-05-18 14:31:49.808
2023-05-18 14:32:00.610,0.71,105,0.05,2023-05-18 14:32:00.610
2023-05-18 14:32:11.928,0.72,105,0.05,2023-05-18 14:32:11.928
2023-05-18 14:32:21.789,0.72,105,0.05,2023-05-18 14:32:21.789
2023-05-18 14:32:27.423,0.72,105,0.05,2023-05-18 14:32:27.423
2023-05-18 14:32:33.250,0.72,105,0.05,2023-05-18 14:32:33.250
2023-05-18 14:32:46.950,0.72,105,0.05,2023-05-18 14:32:46.950
2023-05-18 14:32:53.184,0.72,105,0.05,2023-05-18 14:32:53.184
2023-05-18 14:32:58.903,0.72,105,0.05,2023-05-18 14:32:58.903
2023-05-18 14:33:04.572,0.72,105,0.05,2023-05-18 14:33:04.572
2023-05-18 14:33:10.632,0.72,105,0.05,2023-05-18 14:33:10.632
2023-05-18 14:33:16.774,0.72,105,0.05,2023-05-18 14:33:16.774
2023-05-18 14:33:22.769,0.72,105,0.05,2023-05-18 14:33:22.769
2023-05-18 14:33:28.711,0.72,105,0.05,2023-05-18 14:33:28.711
2023-05-18 14:33:39.486,0.72,105,0.05,2023-05-18 14:33:39.486
2023-05-18 14:33:44.491,0.72,105,0.05,2023-05-18 14:33:44.491
2023-05-18 14:33:50.287,0.72,105,0.05,2023-05-18 14:33:50.287
2023-05-18 14:34:01.237,0.72,105,0.05,2023-05-18 14:34:01.237
2023-05-18 14:34:12.402,0.72,105,0.05,2023-05-18 14:34:12.402
2023-05-18 14:34:23.606,0.72,105,0.05,2023-05-18 14:34:23.606
2023-05-18 14:34:29.330,0.72,105,0.05,2023-05-18 14:34:29.330
2023-05-18 14:34:36.047,0.72,105,0.05,2023-05-18 14:34:36.047
2023-05-18 14:34:42.210,0.72,105,0.05,2023-05-18 14:34:42.210
2023-05-18 14:34:47.900,0.72,105,0.05,2023-05-18 14:34:47.900
2023-05-18 14:34:54.130,0.72,105,0.05,2023-05-18 14:34:54.130
2023-05-18 14:35:00.047,0.72,105,0.05,2023-05-18 14:35:00.047
2023-05-18 14:35:09.223,0.72,105,0.05,2023-05-18 14:35:09.223
2023-05-18 14:35:14.966,0.72,105,0.05,2023-05-18 14:35:14.966
2023-05-18 14:35:20.874,0.72,105,0.05,2023-05-18 14:35:20.874
2023-05-18 14:35:31.276,0.72,105,0.05,2023-05-18 14:35:31.276
2023-05-18 14:35:37.377,0.72,105,0.05,2023-05-18 14:35:37.377
2023-05-18 14:35:43.575,0.72,105,0.05,2023-05-18 14:35:43.575
2023-05-18 14:35:49.615,0.72,105,0.05,2023-05-18 14:35:49.615
2023-05-18 14:36:02.586,0.72,105,0.05,2023-05-18 14:36:02.586
2023-05-18 14:36:13.460,0.72,105,0.05,2023-05-18 14:36:13.460
2023-05-18 14:36:24.158,0.72,105,0.05,2023-05-18 14:36:24.158
2023-05-18 14:36:42.622,0.72,105,0.05,2023-05-18 14:36:42.622
2023-05-18 14:36:49.245,0.72,105,0.05,2023-05-18 14:36:49.245
2023-05-18 14:36:55.582,0.72,105,0.05,2023-05-18 14:36:55.582
2023-05-18 14:37:01.335,0.72,105,0.05,2023-05-18 14:37:01.335
2023-05-18 14:37:07.739,0.72,105,0.05,2023-05-18 14:37:07.739
2023-05-18 14:37:13.544,0.71,105,0.05,2023-05-18 14:37:13.544
2023-05-18 14:37:18.593,0.72,105,0.05,2023-05-18 14:37:18.593
2023-05-18 14:37:24.335,0.72,105,0.05,2023-05-18 14:37:24.335
2023-05-18 14:37:29.368,0.72,105,0.05,2023-05-18 14:37:29.368
2023-05-18 14:37:35.695,0.72,105,0.05,2023-05-18 14:37:35.695
2023-05-18 14:37:47.090,0.72,105,0.05,2023-05-18 14:37:47.090
2023-05-18 14:37:53.531,0.72,105,0.05,2023-05-18 14:37:53.531
2023-05-18 14:37:59.343,0.72,105,0.05,2023-05-18 14:37:59.343
2023-05-18 14:38:05.742,0.72,105,0.05,2023-05-18 14:38:05.742
2023-05-18 14:38:11.971,0.72,105,0.05,2023-05-18 14:38:11.971
2023-05-18 14:38:18.522,0.72,105,0.05,2023-05-18 14:38:18.522
2023-05-18 14:38:24.299,0.72,105,0.05,2023-05-18 14:38:24.299
2023-05-18 14:38:37.465,0.72,105,0.05,2023-05-18 14:38:37.465
2023-05-18 14:38:43.215,0.72,105,0.05,2023-05-18 14:38:43.215
2023-05-18 14:38:48.845,0.72,105,0.05,2023-05-18 14:38:48.845
2023-05-18 14:38:59.871,0.72,105,0.05,2023-05-18 14:38:59.871
2023-05-18 14:39:05.524,0.71,105,0.05,2023-05-18 14:39:05.524
2023-05-18 14:39:12.330,0.72,105,0.05,2023-05-18 14:39:12.330
2023-05-18 14:39:18.301,0.72,105,0.05,2023-05-18 14:39:18.301
2023-05-18 14:39:24.063,0.72,105,0.05,2023-05-18 14:39:24.063
2023-05-18 14:39:30.134,0.71,105,0.05,2023-05-18 14:39:30.134
2023-05-18 14:39:35.894,0.74,105,0.05,2023-05-18 14:39:35.894
2023-05-18 14:39:41.988,0.72,105,0.05,2023-05-18 14:39:41.988
2023-05-18 14:39:48.164,0.71,105,0.05,2023-05-18 14:39:48.164
2023-05-18 14:39:58.970,0.71,105,0.05,2023-05-18 14:39:58.970
2023-05-18 14:40:10.203,0.71,105,0.05,2023-05-18 14:40:10.203
2023-05-18 14:40:15.223,0.71,105,0.05,2023-05-18 14:40:15.223
2023-05-18 14:40:25.826,0.72,105,0.05,2023-05-18 14:40:25.826
2023-05-18 14:40:37.058,0.71,105,0.05,2023-05-18 14:40:37.058
2023-05-18 14:40:48.253,0.71,105,0.05,2023-05-18 14:40:48.253
2023-05-18 14:40:54.878,0.71,105,0.05,2023-05-18 14:40:54.878
2023-05-18 14:41:01.195,0.71,105,0.05,2023-05-18 14:41:01.195
2023-05-18 14:41:07.090,0.71,105,0.05,2023-05-18 14:41:07.090
2023-05-18 14:41:13.703,0.71,105,0.05,2023-05-18 14:41:13.703
2023-05-18 14:41:20.341,0.71,105,0.05,2023-05-18 14:41:20.341
2023-05-18 14:41:25.965,0.71,105,0.05,2023-05-18 14:41:25.965
